plot_id,zone_code,ward_code,current_use,plot_area_sqm,max_far,max_height_m,zoning_block_id,owner_name,household_size,income_band,occupancy_type,tenure_years,zoning_block_final,status_vs_0,status
PLT00890,RZ_PARK,WARD_07,RESIDENTIAL,794.2,0.5,9,0,Meera Iyer,8,HIGH,GOVT_QUARTERS,33,889,Same zoning block,GREEN_BUFFER
PLT00891,RZ_RES_LOW,WARD_29,APARTMENT_BLOCK,364.6,1.51,28.0,0,Priya Sharma,4,MID,RENTED,11,890,Same zoning block,STABLE_CLUSTER
PLT00892,RZ_RES_LOW,WARD_18,APARTMENT_BLOCK,344.6,1.92,24.0,0,Divya Reddy,3,UPPER_MID,GOVT_QUARTERS,10,891,Same zoning block,STABLE_CLUSTER
PLT00893,RZ_RES_HIGH,WARD_27,APARTMENT_BLOCK,412.3,2.45,23.0,0,Vikram Sharma,4,LOW,OWNED,10,892,Same zoning block,STABLE_CLUSTER
PLT00894,RZ_RES_LOW,WARD_46,PARK_OPEN_SPACE,429.1,1.58,20.0,0,Ashwin Shetty,5,LOW,OWNED,30,893,Same zoning block,STABLE_CLUSTER
PLT00895,RZ_RES_LOW,WARD_43,PARK_OPEN_SPACE,135.9,2.07,30.0,0,Vikram Sharma,6,MID,OWNED,18,894,Same zoning block,STABLE_CLUSTER
PLT00896,RZ_PARK,WARD_45,PARK_OPEN_SPACE,1054.6,0.5,9,0,Meera Iyer,4,LOW,OWNED,34,895,Same zoning block,GREEN_BUFFER
PLT00897,RZ_PARK,WARD_40,RESIDENTIAL,855.3,0.5,9,0,Priya Sharma,7,HIGH,RENTED,25,896,Same zoning block,GREEN_BUFFER
PLT00898,RZ_PARK,WARD_42,APARTMENT_BLOCK,852.1,0.5,9,0,Vikram Sharma,5,HIGH,OWNED,8,897,Same zoning block,GREEN_BUFFER
PLT00899,RZ_RES_LOW,WARD_35,APARTMENT_BLOCK,224.3,2.22,28.0,0,Kiran Shetty,6,MID,GOVT_QUARTERS,8,898,Same zoning block,STABLE_CLUSTER
PLT00900,RZ_PARK,WARD_36,APARTMENT_BLOCK,649.5,0.5,9,0,Vikram Sharma,3,LOW,GOVT_QUARTERS,34,899,Same zoning block,GREEN_BUFFER
PLT00901,RZ_PARK,WARD_38,APARTMENT_BLOCK,327.5,0.5,9,0,Vikram Reddy,7,UPPER_MID,RENTED,9,900,Same zoning block,GREEN_BUFFER
PLT00902,RZ_PARK,WARD_04,APARTMENT_BLOCK,348.7,0.5,9,0,Kiran Shetty,4,LOW,GOVT_QUARTERS,30,901,Same zoning block,GREEN_BUFFER
PLT00903,RZ_PARK,WARD_08,APARTMENT_BLOCK,392.7,0.5,9,0,Raghav Rao,5,MID,GOVT_QUARTERS,31,902,Same zoning block,GREEN_BUFFER
PLT00904,RZ_PARK,WARD_38,PARK_OPEN_SPACE,871.8,0.5,9,0,Vikram Sharma,7,HIGH,OWNED,15,903,Same zoning block,GREEN_BUFFER
PLT00905,RZ_RES_HIGH,WARD_43,PARK_OPEN_SPACE,291.9,1.64,21.0,0,Divya Reddy,2,MID,RENTED,24,904,Same zoning block,STABLE_CLUSTER
PLT00906,RZ_RES_LOW,WARD_50,APARTMENT_BLOCK,248.1,1.65,21.0,0,Raghav Shetty,2,LOW,GOVT_QUARTERS,19,905,Same zoning block,STABLE_CLUSTER
PLT00907,RZ_RES_LOW,WARD_31,RESIDENTIAL,245.1,1.87,23.0,0,Divya Iyer,6,UPPER_MID,OWNED,24,906,Same zoning block,STABLE_CLUSTER
PLT00908,RZ_RES_HIGH,WARD_41,APARTMENT_BLOCK,448.7,2.19,29.0,0,Raghav Shetty,8,HIGH,GOVT_QUARTERS,22,907,Same zoning block,STABLE_CLUSTER
PLT00909,RZ_RES_LOW,WARD_32,PARK_OPEN_SPACE,249.4,2.47,23.0,0,Kiran Shetty,2,HIGH,OWNED,21,908,Same zoning block,STABLE_CLUSTER
PLT00910,RZ_RES_LOW,WARD_48,RESIDENTIAL,429.3,1.87,29.0,0,Divya Iyer,8,UPPER_MID,GOVT_QUARTERS,9,909,Same zoning block,STABLE_CLUSTER
PLT00911,RZ_RES_HIGH,WARD_37,APARTMENT_BLOCK,94.9,1.65,21.0,0,Meera Iyer,4,MID,OWNED,6,910,Same zoning block,STABLE_CLUSTER
PLT00912,RZ_RES_LOW,WARD_10,PARK_OPEN_SPACE,236.1,2.44,20.0,0,Vikram Reddy,3,HIGH,RENTED,21,911,Same zoning block,STABLE_CLUSTER
PLT00913,RZ_RES_LOW,WARD_08,PARK_OPEN_SPACE,209.0,2.37,21.0,0,Divya Iyer,4,UPPER_MID,OWNED,31,912,Same zoning block,STABLE_CLUSTER
PLT00914,RZ_RES_HIGH,WARD_31,PARK_OPEN_SPACE,388.5,1.63,17.0,0,Vikram Sharma,5,UPPER_MID,RENTED,20,913,Same zoning block,STABLE_CLUSTER
PLT00915,RZ_RES_LOW,WARD_47,APARTMENT_BLOCK,113.0,2.12,24.0,0,Raghav Shetty,3,UPPER_MID,OWNED,23,914,Same zoning block,STABLE_CLUSTER
PLT00916,RZ_RES_LOW,WARD_43,APARTMENT_BLOCK,352.3,2.15,28.0,0,Raghav Rao,6,MID,RENTED,26,915,Same zoning block,STABLE_CLUSTER
PLT00917,RZ_RES_LOW,WARD_42,PARK_OPEN_SPACE,111.5,2.46,23.0,0,Raghav Rao,6,HIGH,OWNED,22,916,Same zoning block,STABLE_CLUSTER
PLT00918,RZ_RES_LOW,WARD_08,PARK_OPEN_SPACE,426.4,1.68,15.0,0,Divya Reddy,3,UPPER_MID,GOVT_QUARTERS,31,917,Same zoning block,STABLE_CLUSTER
PLT00919,RZ_PARK,WARD_39,APARTMENT_BLOCK,512.1,0.5,9,0,Raghav Rao,5,LOW,OWNED,19,918,Same zoning block,GREEN_BUFFER
PLT00920,RZ_RES_LOW,WARD_27,RESIDENTIAL,398.1,1.82,19.0,0,Ananya Naidu,2,HIGH,OWNED,10,919,Same zoning block,STABLE_CLUSTER
PLT00921,RZ_RES_LOW,WARD_17,RESIDENTIAL,137.1,2.45,25.0,0,Raghav Rao,6,MID,GOVT_QUARTERS,6,920,Same zoning block,STABLE_CLUSTER
PLT00922,RZ_PARK,WARD_04,APARTMENT_BLOCK,498.4,0.5,9,0,Meera Iyer,3,UPPER_MID,OWNED,14,921,Same zoning block,GREEN_BUFFER
PLT00923,RZ_RES_HIGH,WARD_08,RESIDENTIAL,154.9,2.25,24.0,0,Priya Sharma,6,UPPER_MID,GOVT_QUARTERS,14,922,Same zoning block,STABLE_CLUSTER
PLT00924,RZ_RES_LOW,WARD_21,APARTMENT_BLOCK,284.7,1.57,15.0,0,Vikram Sharma,3,LOW,OWNED,23,923,Same zoning block,STABLE_CLUSTER
PLT00925,RZ_PARK,WARD_44,RESIDENTIAL,333.3,0.5,9,0,Kiran Shetty,7,HIGH,OWNED,24,924,Same zoning block,GREEN_BUFFER
PLT00926,RZ_RES_HIGH,WARD_29,RESIDENTIAL,393.1,2.0,27.0,0,Ashwin Shetty,4,HIGH,GOVT_QUARTERS,23,925,Same zoning block,STABLE_CLUSTER
PLT00927,RZ_RES_HIGH,WARD_36,APARTMENT_BLOCK,95.5,2.31,29.0,0,Divya Iyer,4,HIGH,GOVT_QUARTERS,7,926,Same zoning block,STABLE_CLUSTER
PLT00928,RZ_RES_HIGH,WARD_18,PARK_OPEN_SPACE,172.8,2.18,30.0,0,Vikram Sharma,3,MID,GOVT_QUARTERS,11,927,Same zoning block,STABLE_CLUSTER
PLT00929,RZ_PARK,WARD_35,PARK_OPEN_SPACE,130.4,0.5,9,0,Ananya Naidu,5,LOW,GOVT_QUARTERS,29,928,Same zoning block,GREEN_BUFFER
PLT00930,RZ_PARK,WARD_18,APARTMENT_BLOCK,292.5,0.5,9,0,Kiran Shetty,8,MID,RENTED,16,929,Same zoning block,GREEN_BUFFER
PLT00931,RZ_PARK,WARD_17,PARK_OPEN_SPACE,570.6,0.5,9,0,Divya Reddy,7,MID,OWNED,12,930,Same zoning block,GREEN_BUFFER
PLT00932,RZ_RES_HIGH,WARD_39,APARTMENT_BLOCK,85.9,2.19,25.0,0,Raghav Rao,6,UPPER_MID,GOVT_QUARTERS,34,931,Same zoning block,STABLE_CLUSTER
PLT00933,RZ_RES_LOW,WARD_44,RESIDENTIAL,232.9,2.4,26.0,0,Raghav Shetty,6,LOW,RENTED,26,932,Same zoning block,STABLE_CLUSTER
PLT00934,RZ_RES_LOW,WARD_35,RESIDENTIAL,410.3,2.32,22.0,0,Ananya Naidu,4,UPPER_MID,RENTED,17,933,Same zoning block,STABLE_CLUSTER
PLT00935,RZ_RES_HIGH,WARD_12,PARK_OPEN_SPACE,444.0,1.62,21.0,0,Divya Reddy,5,LOW,GOVT_QUARTERS,29,934,Same zoning block,STABLE_CLUSTER
PLT00936,RZ_RES_LOW,WARD_49,APARTMENT_BLOCK,331.8,2.21,18.0,0,Divya Iyer,7,MID,RENTED,13,935,Same zoning block,STABLE_CLUSTER
PLT00937,RZ_RES_LOW,WARD_32,APARTMENT_BLOCK,93.6,1.99,26.0,0,Divya Iyer,3,LOW,GOVT_QUARTERS,32,936,Same zoning block,STABLE_CLUSTER
PLT00938,RZ_PARK,WARD_26,RESIDENTIAL,1050.4,0.5,9,0,Divya Iyer,6,UPPER_MID,GOVT_QUARTERS,23,937,Same zoning block,GREEN_BUFFER
PLT00939,RZ_RES_LOW,WARD_43,PARK_OPEN_SPACE,289.3,2.18,23.0,0,Ananya Naidu,6,HIGH,RENTED,8,938,Same zoning block,STABLE_CLUSTER
PLT00940,RZ_RES_LOW,WARD_17,PARK_OPEN_SPACE,396.5,2.38,26.0,0,Vikram Reddy,3,LOW,RENTED,27,939,Same zoning block,STABLE_CLUSTER
PLT00941,RZ_PARK,WARD_40,APARTMENT_BLOCK,832.8,0.5,9,0,Priya Sharma,2,UPPER_MID,RENTED,27,940,Same zoning block,GREEN_BUFFER
PLT00942,RZ_PARK,WARD_04,APARTMENT_BLOCK,547.4,0.5,9,0,Raghav Shetty,4,LOW,RENTED,22,941,Same zoning block,GREEN_BUFFER
PLT00943,RZ_RES_HIGH,WARD_32,APARTMENT_BLOCK,271.4,1.54,26.0,0,Raghav Rao,4,UPPER_MID,RENTED,20,942,Same zoning block,STABLE_CLUSTER
PLT00944,RZ_RES_HIGH,WARD_01,APARTMENT_BLOCK,152.0,1.58,24.0,0,Raghav Rao,7,HIGH,RENTED,19,943,Same zoning block,STABLE_CLUSTER
PLT00945,RZ_RES_LOW,WARD_16,RESIDENTIAL,140.9,1.81,24.0,0,Ananya Naidu,2,UPPER_MID,OWNED,31,944,Same zoning block,STABLE_CLUSTER
PLT00946,RZ_RES_LOW,WARD_38,PARK_OPEN_SPACE,426.0,2.34,19.0,0,Priya Sharma,3,MID,GOVT_QUARTERS,32,945,Same zoning block,STABLE_CLUSTER
PLT00947,RZ_RES_HIGH,WARD_34,RESIDENTIAL,429.1,2.28,24.0,0,Ananya Naidu,7,UPPER_MID,RENTED,9,946,Same zoning block,STABLE_CLUSTER
PLT00948,RZ_RES_LOW,WARD_04,RESIDENTIAL,219.6,2.39,25.0,0,Ashwin Shetty,2,UPPER_MID,GOVT_QUARTERS,15,947,Same zoning block,STABLE_CLUSTER
PLT00949,RZ_PARK,WARD_41,APARTMENT_BLOCK,125.7,0.5,9,0,Vikram Sharma,2,LOW,OWNED,33,948,Same zoning block,GREEN_BUFFER
PLT00950,RZ_RES_HIGH,WARD_26,RESIDENTIAL,308.4,1.91,28.0,0,Vikram Sharma,6,LOW,OWNED,18,949,Same zoning block,STABLE_CLUSTER
PLT00951,RZ_RES_HIGH,WARD_28,PARK_OPEN_SPACE,309.1,1.84,29.0,0,Raghav Rao,5,MID,RENTED,12,950,Same zoning block,STABLE_CLUSTER
PLT00952,RZ_RES_LOW,WARD_07,RESIDENTIAL,300.2,1.57,27.0,0,Divya Reddy,6,HIGH,RENTED,22,951,Same zoning block,STABLE_CLUSTER
PLT00953,RZ_RES_HIGH,WARD_23,APARTMENT_BLOCK,258.1,2.12,18.0,0,Ashwin Shetty,8,LOW,GOVT_QUARTERS,10,952,Same zoning block,STABLE_CLUSTER
PLT00954,RZ_RES_HIGH,WARD_38,APARTMENT_BLOCK,269.9,2.15,20.0,0,Divya Iyer,6,HIGH,GOVT_QUARTERS,21,953,Same zoning block,STABLE_CLUSTER
PLT00955,RZ_RES_HIGH,WARD_39,APARTMENT_BLOCK,187.7,2.47,23.0,0,Vikram Sharma,7,HIGH,GOVT_QUARTERS,13,954,Same zoning block,STABLE_CLUSTER
PLT00956,RZ_PARK,WARD_36,RESIDENTIAL,535.4,0.5,9,0,Divya Reddy,3,HIGH,GOVT_QUARTERS,16,955,Same zoning block,GREEN_BUFFER
PLT00957,RZ_RES_LOW,WARD_43,APARTMENT_BLOCK,337.1,2.48,24.0,0,Meera Iyer,8,MID,RENTED,15,956,Same zoning block,STABLE_CLUSTER
PLT00958,RZ_RES_HIGH,WARD_22,RESIDENTIAL,118.8,2.38,29.0,0,Priya Sharma,3,LOW,RENTED,13,957,Same zoning block,STABLE_CLUSTER
PLT00959,RZ_PARK,WARD_15,APARTMENT_BLOCK,767.5,0.5,9,0,Divya Reddy,5,MID,RENTED,18,958,Same zoning block,GREEN_BUFFER
PLT00960,RZ_RES_LOW,WARD_26,RESIDENTIAL,385.7,1.51,15.0,0,Meera Iyer,2,LOW,GOVT_QUARTERS,15,959,Same zoning block,STABLE_CLUSTER
PLT00961,RZ_RES_HIGH,WARD_13,PARK_OPEN_SPACE,296.7,2.27,16.0,0,Raghav Rao,3,HIGH,OWNED,11,960,Same zoning block,STABLE_CLUSTER
PLT00962,RZ_RES_LOW,WARD_17,PARK_OPEN_SPACE,144.5,2.35,19.0,0,Divya Reddy,2,HIGH,OWNED,35,961,Same zoning block,STABLE_CLUSTER
PLT00963,RZ_RES_LOW,WARD_02,PARK_OPEN_SPACE,130.8,2.15,28.0,0,Meera Iyer,3,MID,OWNED,13,962,Same zoning block,STABLE_CLUSTER
PLT00964,RZ_RES_HIGH,WARD_24,PARK_OPEN_SPACE,143.4,2.03,27.0,0,Divya Iyer,5,LOW,GOVT_QUARTERS,10,963,Same zoning block,STABLE_CLUSTER
PLT00965,RZ_RES_LOW,WARD_13,RESIDENTIAL,277.0,2.19,20.0,0,Raghav Shetty,7,HIGH,GOVT_QUARTERS,30,964,Same zoning block,STABLE_CLUSTER
PLT00966,RZ_PARK,WARD_38,RESIDENTIAL,1032.6,0.5,9,0,Vikram Reddy,8,HIGH,OWNED,13,965,Same zoning block,GREEN_BUFFER
PLT00967,RZ_RES_LOW,WARD_41,APARTMENT_BLOCK,403.0,2.35,30.0,0,Priya Sharma,3,LOW,OWNED,31,966,Same zoning block,STABLE_CLUSTER
PLT00968,RZ_PARK,WARD_40,RESIDENTIAL,242.5,0.5,9,0,Raghav Shetty,8,MID,OWNED,22,967,Same zoning block,GREEN_BUFFER
PLT00969,RZ_RES_HIGH,WARD_12,APARTMENT_BLOCK,343.6,2.03,22.0,0,Priya Sharma,5,MID,RENTED,18,968,Same zoning block,STABLE_CLUSTER
PLT00970,RZ_PARK,WARD_38,PARK_OPEN_SPACE,92.1,0.5,9,0,Divya Reddy,3,UPPER_MID,GOVT_QUARTERS,18,969,Same zoning block,GREEN_BUFFER
PLT00971,RZ_RES_LOW,WARD_20,APARTMENT_BLOCK,408.8,2.07,29.0,0,Meera Iyer,4,LOW,GOVT_QUARTERS,30,970,Same zoning block,STABLE_CLUSTER
PLT00972,RZ_RES_LOW,WARD_19,APARTMENT_BLOCK,272.0,1.73,16.0,0,Kiran Shetty,6,MID,OWNED,20,971,Same zoning block,STABLE_CLUSTER
PLT00973,RZ_RES_HIGH,WARD_28,APARTMENT_BLOCK,216.0,2.0,19.0,0,Raghav Rao,3,UPPER_MID,GOVT_QUARTERS,14,972,Same zoning block,STABLE_CLUSTER
PLT00974,RZ_PARK,WARD_05,APARTMENT_BLOCK,1086.7,0.5,9,0,Vikram Reddy,8,LOW,OWNED,35,973,Same zoning block,GREEN_BUFFER
PLT00975,RZ_RES_LOW,WARD_07,RESIDENTIAL,106.4,1.54,18.0,0,Divya Reddy,7,MID,OWNED,15,974,Same zoning block,STABLE_CLUSTER
PLT00976,RZ_PARK,WARD_50,PARK_OPEN_SPACE,1022.3,0.5,9,0,Divya Reddy,7,HIGH,RENTED,29,975,Same zoning block,GREEN_BUFFER
PLT00977,RZ_PARK,WARD_17,RESIDENTIAL,935.6,0.5,9,0,Vikram Reddy,8,MID,OWNED,18,976,Same zoning block,GREEN_BUFFER
PLT00978,RZ_PARK,WARD_49,PARK_OPEN_SPACE,63.7,0.5,9,0,Vikram Sharma,6,HIGH,OWNED,13,977,Same zoning block,GREEN_BUFFER
PLT00979,RZ_RES_LOW,WARD_47,PARK_OPEN_SPACE,157.7,1.73,24.0,0,Kiran Shetty,8,UPPER_MID,RENTED,32,978,Same zoning block,STABLE_CLUSTER
PLT00980,RZ_RES_HIGH,WARD_22,RESIDENTIAL,195.8,1.69,27.0,0,Raghav Shetty,3,UPPER_MID,OWNED,33,979,Same zoning block,STABLE_CLUSTER
PLT00981,RZ_PARK,WARD_02,APARTMENT_BLOCK,209.8,0.5,9,0,Ashwin Shetty,4,LOW,OWNED,31,980,Same zoning block,GREEN_BUFFER
PLT00982,RZ_PARK,WARD_23,APARTMENT_BLOCK,309.3,0.5,9,0,Raghav Shetty,7,UPPER_MID,RENTED,23,981,Same zoning block,GREEN_BUFFER
PLT00983,RZ_RES_HIGH,WARD_21,PARK_OPEN_SPACE,88.6,2.29,29.0,0,Ashwin Shetty,4,UPPER_MID,OWNED,12,982,Same zoning block,STABLE_CLUSTER
PLT00984,RZ_RES_HIGH,WARD_05,PARK_OPEN_SPACE,223.0,1.97,20.0,0,Priya Sharma,7,MID,GOVT_QUARTERS,11,983,Same zoning block,STABLE_CLUSTER
PLT00985,RZ_RES_LOW,WARD_44,PARK_OPEN_SPACE,145.7,2.33,24.0,0,Raghav Rao,3,HIGH,GOVT_QUARTERS,35,984,Same zoning block,STABLE_CLUSTER
PLT00986,RZ_RES_HIGH,WARD_19,RESIDENTIAL,166.2,2.16,16.0,0,Raghav Rao,4,LOW,GOVT_QUARTERS,16,985,Same zoning block,STABLE_CLUSTER
PLT00987,RZ_RES_HIGH,WARD_26,RESIDENTIAL,446.2,1.63,21.0,0,Ananya Naidu,5,HIGH,GOVT_QUARTERS,33,986,Same zoning block,STABLE_CLUSTER
PLT00988,RZ_RES_LOW,WARD_20,APARTMENT_BLOCK,382.6,2.16,17.0,0,Divya Iyer,4,HIGH,RENTED,28,987,Same zoning block,STABLE_CLUSTER
PLT00989,RZ_PARK,WARD_30,APARTMENT_BLOCK,282.0,0.5,9,0,Ashwin Shetty,5,LOW,OWNED,25,988,Same zoning block,GREEN_BUFFER
PLT00990,RZ_RES_LOW,WARD_34,APARTMENT_BLOCK,416.8,2.38,22.0,0,Divya Iyer,2,LOW,OWNED,26,989,Same zoning block,STABLE_CLUSTER
PLT00991,RZ_RES_HIGH,WARD_23,PARK_OPEN_SPACE,391.8,2.29,21.0,0,Ashwin Shetty,5,HIGH,GOVT_QUARTERS,34,990,Same zoning block,STABLE_CLUSTER
PLT00992,RZ_PARK,WARD_47,APARTMENT_BLOCK,576.5,0.5,9,0,Vikram Sharma,3,LOW,OWNED,28,991,Same zoning block,GREEN_BUFFER
PLT00993,RZ_RES_LOW,WARD_16,RESIDENTIAL,181.3,2.13,19.0,0,Ananya Naidu,7,HIGH,OWNED,19,992,Same zoning block,STABLE_CLUSTER
PLT00994,RZ_PARK,WARD_08,APARTMENT_BLOCK,138.0,0.5,9,0,Ananya Naidu,6,MID,OWNED,20,993,Same zoning block,GREEN_BUFFER
PLT00995,RZ_RES_LOW,WARD_17,RESIDENTIAL,267.2,1.96,16.0,0,Vikram Sharma,7,UPPER_MID,OWNED,16,994,Same zoning block,STABLE_CLUSTER
PLT00996,RZ_PARK,WARD_26,RESIDENTIAL,506.2,0.5,9,0,Raghav Rao,4,LOW,RENTED,35,995,Same zoning block,GREEN_BUFFER
PLT00997,RZ_RES_LOW,WARD_21,PARK_OPEN_SPACE,357.0,1.98,16.0,0,Kiran Shetty,7,HIGH,RENTED,20,996,Same zoning block,STABLE_CLUSTER
PLT00998,RZ_RES_LOW,WARD_31,APARTMENT_BLOCK,391.4,1.67,15.0,0,Ananya Naidu,3,MID,GOVT_QUARTERS,23,997,Same zoning block,STABLE_CLUSTER
PLT00999,RZ_PARK,WARD_26,RESIDENTIAL,139.2,0.5,9,0,Raghav Rao,7,MID,GOVT_QUARTERS,20,998,Same zoning block,GREEN_BUFFER
PLT01000,RZ_RES_HIGH,WARD_12,RESIDENTIAL,344.3,2.39,23.0,0,Priya Sharma,7,LOW,RENTED,31,999,Same zoning block,STABLE_CLUSTER
