| plot_id   | zone_code     | ward_code   | current_use      |   plot_area_sqm |   max_far |   max_height_m |   zoning_block_id | owner_name      |   household_size | income_band   | occupancy_type   |   tenure_years |   zoning_block_final | status_vs_0             | status          |
| PLT00655  | RZ_COMM_NEIGH | WARD_05     | COMMERCIAL_SHOPS |           346.9 |      2.78 |             33 |                13 | Sneha Iyer      |                2 | UPPER_MID     | RENTED           |             18 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00656  | RZ_PARK       | WARD_26     | PARK_OPEN_SPACE  |           469.8 |      0.5  |              9 |                13 | Ashwin Shetty   |                1 | LOW           | GOVT_QUARTERS    |             16 |                   13 | Different zoning blocks | GREEN_BUFFER    |
| PLT00657  | RZ_RES_MED    | WARD_13     | RESIDENTIAL      |           352.8 |      1.59 |             27 |                13 | Ananya Kulkarni |                6 | UPPER_MID     | OWNED            |             27 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00658  | RZ_RES_LOW    | WARD_10     | RESIDENTIAL      |           155.3 |      2.55 |             22 |                13 | Divya Patil     |                4 | HIGH          | RENTED           |             17 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00659  | RZ_PARK       | WARD_07     | PARK_OPEN_SPACE  |           332.1 |      0.5  |              9 |                13 | Raghav Iyer     |                5 | HIGH          | RENTED           |             26 |                   13 | Different zoning blocks | GREEN_BUFFER    |
| PLT00660  | RZ_RES_MED    | WARD_14     | RESIDENTIAL      |           172.3 |      2.81 |             14 |                13 | Raghav Kulkarni |                1 | LOW           | OWNED            |             23 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00661  | RZ_COMM_NEIGH | WARD_29     | COMMERCIAL_SHOPS |           415.3 |      3.95 |             19 |                13 | Meera Sharma    |                6 | HIGH          | RENTED           |             28 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00662  | RZ_PARK       | WARD_26     | PARK_OPEN_SPACE  |           784.7 |      0.5  |              9 |                13 | Ashwin Reddy    |                2 | HIGH          | GOVT_QUARTERS    |             13 |                   13 | Different zoning blocks | GREEN_BUFFER    |
| PLT00663  | RZ_COMM_NEIGH | WARD_18     | COMMERCIAL_SHOPS |           267.7 |      2.45 |             28 |                13 | Priya Kulkarni  |                5 | HIGH          | GOVT_QUARTERS    |              7 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00664  | RZ_COMM_MAIN  | WARD_23     | COMMERCIAL_MIXED |           205.4 |      3.85 |             33 |                13 | Divya Kulkarni  |                1 | HIGH          | GOVT_QUARTERS    |             11 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00665  | RZ_COMM_MAIN  | WARD_04     | COMMERCIAL_MIXED |           320   |      3.38 |             19 |                13 | Rahul Gowda     |                4 | LOW           | GOVT_QUARTERS    |             28 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00666  | RZ_RES_LOW    | WARD_20     | RESIDENTIAL      |           158.5 |      2.45 |             12 |                13 | Rahul Reddy     |                3 | LOW           | RENTED           |             17 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00667  | RZ_RES_LOW    | WARD_25     | RESIDENTIAL      |           230   |      2.27 |             25 |                13 | Priya Shetty    |                4 | UPPER_MID     | RENTED           |              9 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00668  | RZ_RES_LOW    | WARD_06     | RESIDENTIAL      |           302.4 |      2.4  |             19 |                13 | Priya Gowda     |                1 | HIGH          | GOVT_QUARTERS    |              5 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00669  | RZ_RES_LOW    | WARD_19     | RESIDENTIAL      |           290   |      1.94 |             29 |                13 | Ananya Gowda    |                4 | LOW           | OWNED            |             16 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00670  | RZ_RES_HIGH   | WARD_03     | APARTMENT_BLOCK  |           160.7 |      2.42 |             18 |                13 | Vikram Kulkarni |                6 | LOW           | GOVT_QUARTERS    |              5 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00671  | RZ_COMM_MAIN  | WARD_30     | COMMERCIAL_MIXED |           459   |      3.32 |             26 |                13 | Raghav Gowda    |                7 | MID           | RENTED           |              5 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00672  | RZ_COMM_MAIN  | WARD_26     | COMMERCIAL_MIXED |           525.5 |      2.69 |             17 |                13 | Raghav Reddy    |                7 | MID           | RENTED           |             24 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00673  | RZ_COMM_NEIGH | WARD_14     | COMMERCIAL_SHOPS |           188.5 |      2.88 |             35 |                13 | Raghav Iyer     |                5 | UPPER_MID     | OWNED            |             20 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00674  | RZ_RES_LOW    | WARD_09     | RESIDENTIAL      |            96.8 |      2.2  |             25 |                13 | Vikram Murthy   |                6 | MID           | RENTED           |             21 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00675  | RZ_COMM_NEIGH | WARD_23     | COMMERCIAL_SHOPS |           316.3 |      2.29 |             28 |                13 | Ananya Gowda    |                7 | HIGH          | RENTED           |             21 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00676  | RZ_COMM_MAIN  | WARD_11     | COMMERCIAL_MIXED |           428.8 |      2.08 |             32 |                13 | Divya Patil     |                5 | UPPER_MID     | RENTED           |              8 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00677  | RZ_RES_LOW    | WARD_09     | RESIDENTIAL      |           161.7 |      2.38 |             24 |                13 | Kiran Reddy     |                7 | MID           | GOVT_QUARTERS    |             10 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00678  | RZ_PARK       | WARD_22     | PARK_OPEN_SPACE  |          1192.9 |      0.5  |              9 |                13 | Divya Naidu     |                1 | LOW           | OWNED            |              0 |                   13 | Different zoning blocks | GREEN_BUFFER    |
| PLT00679  | RZ_RES_LOW    | WARD_14     | RESIDENTIAL      |           248.1 |      2.53 |             21 |                13 | Kiran Gowda     |                3 | MID           | OWNED            |              0 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00680  | RZ_RES_LOW    | WARD_20     | RESIDENTIAL      |            98.2 |      2.39 |             16 |                13 | Priya Rao       |                6 | LOW           | OWNED            |             27 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00681  | RZ_RES_MED    | WARD_20     | RESIDENTIAL      |           200.3 |      2.65 |             30 |                13 | Priya Sharma    |                1 | MID           | RENTED           |              9 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00682  | RZ_PARK       | WARD_15     | PARK_OPEN_SPACE  |          1133   |      0.5  |              9 |                13 | Sneha Gowda     |                7 | HIGH          | GOVT_QUARTERS    |             28 |                   13 | Different zoning blocks | GREEN_BUFFER    |
| PLT00683  | RZ_RES_HIGH   | WARD_22     | APARTMENT_BLOCK  |           162.3 |      2.67 |             18 |                13 | Ananya Patil    |                4 | UPPER_MID     | OWNED            |              8 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00684  | RZ_RES_HIGH   | WARD_27     | APARTMENT_BLOCK  |           136.9 |      1.6  |             16 |                13 | Priya Patil     |                2 | HIGH          | OWNED            |              4 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00685  | RZ_COMM_NEIGH | WARD_18     | COMMERCIAL_SHOPS |           177.9 |      3.29 |             29 |                13 | Vikram Rao      |                1 | LOW           | OWNED            |             18 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00686  | RZ_RES_HIGH   | WARD_24     | APARTMENT_BLOCK  |           328.7 |      1.53 |             25 |                13 | Raghav Kulkarni |                1 | HIGH          | RENTED           |              4 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00687  | RZ_RES_HIGH   | WARD_23     | APARTMENT_BLOCK  |           369.5 |      2.36 |             26 |                13 | Sneha Murthy    |                4 | HIGH          | GOVT_QUARTERS    |             24 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00688  | RZ_RES_LOW    | WARD_26     | RESIDENTIAL      |           252.8 |      1.5  |             25 |                13 | Meera Reddy     |                5 | UPPER_MID     | RENTED           |             21 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00689  | RZ_COMM_NEIGH | WARD_10     | COMMERCIAL_SHOPS |            89.8 |      3.99 |             35 |                13 | Meera Shetty    |                5 | UPPER_MID     | OWNED            |             26 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00690  | RZ_RES_HIGH   | WARD_15     | APARTMENT_BLOCK  |           287.3 |      1.76 |             11 |                13 | Ashwin Iyer     |                3 | HIGH          | OWNED            |             20 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00691  | RZ_RES_HIGH   | WARD_23     | APARTMENT_BLOCK  |           235.7 |      2.83 |             24 |                13 | Kiran Sharma    |                1 | MID           | OWNED            |             23 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00692  | RZ_RES_MED    | WARD_19     | RESIDENTIAL      |           236.6 |      1.59 |             27 |                13 | Vikram Murthy   |                5 | HIGH          | OWNED            |              1 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00693  | RZ_RES_LOW    | WARD_11     | RESIDENTIAL      |           188.1 |      2.58 |             22 |                13 | Meera Iyer      |                7 | HIGH          | GOVT_QUARTERS    |             27 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00694  | RZ_COMM_MAIN  | WARD_28     | COMMERCIAL_MIXED |           140.4 |      3.16 |             17 |                13 | Ananya Sharma   |                4 | LOW           | RENTED           |             29 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00695  | RZ_COMM_MAIN  | WARD_30     | COMMERCIAL_MIXED |            84.7 |      3.4  |             19 |                13 | Ananya Sharma   |                6 | LOW           | RENTED           |             26 |                   13 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00696  | RZ_RES_LOW    | WARD_26     | RESIDENTIAL      |           226   |      1.76 |             28 |                13 | Meera Rao       |                1 | HIGH          | GOVT_QUARTERS    |             25 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
| PLT00697  | RZ_RES_MED    | WARD_20     | RESIDENTIAL      |           100.2 |      1.8  |             20 |                13 | Ashwin Shetty   |                1 | MID           | RENTED           |             26 |                   13 | Different zoning blocks | GROWTH_CORRIDOR |
